ID Progetto,File,Indirizzo,Imprese,Valore Stimato,Latitudine,Longitudine
505409,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Giosuè Carducci  26831 Casalmaiocco ( LO ),Gardenia srl,10000000,45.3508614,9.3754253
505490,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Frattina 29  35011 Campodarsego ( PD ),Karma sas di Tommasin Claudio,450000,45.4831495,11.9169561
505510,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via G. Antonini 32  20141 Milano ( MI ),IMPRECOM srl,20000000,45.436608,9.193160899999999
505539,DEFINITIVO EMILIA ROMAGNA MAGGIO,Str. Corletto Sud 237  41123 Modena ( MO ),VF Costruzioni e Restauri srl,600000,44.6248705,10.8420252
505540,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Montale  41123 Modena ( MO ),Classe Immobiliare srl,3000000,44.657412,10.9123153
505766,DEFINITIVO PIEMONTE MAGGIO ,Loc. Vivario  10081 Castellamonte ( TO ),Artedil snc di Trossello e Cesare & C; assegnato,1500000,45.3829612,7.713235099999999
505769,DEFINITIVO PIEMONTE MAGGIO ,Via Peschiera 12  10036 Settimo Torinese ( TO ),Senna Costruzioni srl,1000000,45.1324624,7.7730917
505970,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Giacomo Watt 15  20143 Milano ( MI ),Borio Mangiarotti SpA,16000000,45.44373299999999,9.1524099
506032,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Bettoni  25055 Pisogne ( BS ),Italactive srl,732000,45.806027,10.1063783
506061,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Aldo Ettore Kessler  37068 Vigasio ( VR ),Toffalini Group srl,2250000,45.3198758,10.9483278
506098,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Del Rosario snc  36022 Cassola ( VI ),Bicos srl,4000000,45.7507694,11.7729321
506109,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Fr.Cunettone  25087 Salò ( BS ),ABP Nocivelli SpA; Capogruppo ATI; LTL Labortatorio Tecnologico Lombardo srl,10617000,45.5858391,10.5196373
506187,DEFINITIVO EMILIA ROMAGNA MAGGIO,P.za Adamo Boari  44124 Ferrara ( FE ),Geo Costruzioni srl; assegnato; integrato aggiudicato,1893000,44.7231683,11.6869143
506193,DEFINITIVO VENETO FINO A MAGGIO 2025,"Via Giolitti, 1  35129 Padova ( PD )",Consorzio Stabile Artemide; assegnato,546000,45.4143361,11.915496
506324,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Loc. Villa Pompea 1  20051 Cassina de' Pecchi ( MI ),AMK srl,1500000,45.523431,9.3844777
506329,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via San Francesco d'Assisi  20862 Arcore ( MB ),Erocra srl,750000,45.6220997,9.321362
506457,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Ludovico Ariosto  22071 Cadorago ( CO ),Guffanti SpA,3000000,45.7232048,9.0316191
506632,DEFINITIVO LIGURIA MAGGIO 2025,Via Genova 30  17100 Savona ( SV ),Dicataldo Sabino,2890000,44.3197058,8.4917926
506664,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Manzoni 142  25040 Esine ( BS ),ArCo Lavori s.coop.consortile,1052000,45.9285883,10.2485316
506721,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Vittorio Emanuele 4  36076 Recoaro Terme ( VI ),Summa Costruzioni Generali srl,423000,45.7048091,11.2248868
506729,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,V.le Cremona 201  27100 Pavia ( PV ),Costrua srl,3500000,45.1770299,9.204239
506787,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Alda Merini 2   40055 Castenaso ( BO ),Abitare Villanova srl,1050000,44.50906699999999,11.4689067
506807,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Casale  24060 Torre de' Roveri ( BG ),Gruppo Piramide SpA,10000000,45.7006984,9.7613355
506833,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Monterosa  22070 Bregnano ( CO ),Costruzioni Emmedi srl; assegnato,1000000,45.7002983,9.0567401
506874,DEFINITIVO PIEMONTE MAGGIO ,Via Passerella  28831 Baveno ( VB ),Tecno Costruzioni srl,1820000,45.9745208,8.4213918
506924,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Valleggio  22100 Como ( CO ),Impresa Edile Stampini srl,2500000,45.8012585,9.0951207
507048,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Valleambrosia  20089 Rozzano ( MI ),CMB Coop Muratori e Braccianti di Carpi srl,11500000,45.3998278,9.1544732
507069,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Q.re Sanpolino  25121 Brescia ( BS ),CONCOS Consorzio Costruttori Santarcangelo; Capogruppo ATI; FL Costruzioni e Autotrasporti srl; Giudici SpA,6650000,45.5163272,10.2663045
507082,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Gentile  22014 Dongo ( CO ),Quadrifoglio srl,5231000,46.1251295,9.2790333
507448,DEFINITIVO LIGURIA MAGGIO 2025,Loc. Olmo  19038 Sarzana ( SP ),L'ingegnere Costruzioni srl,6000000,44.1165129,9.9534478
507489,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,P.za Alfieri  20100 Milano ( MI ),Impresa Percassi SpA,37500000,45.5031601,9.160323
507538,DEFINITIVO EMILIA ROMAGNA MAGGIO,V.le Di Vittorio 45  48015 Cervia ( RA ),Immobiliare GDV srl,1650000,44.2619835,12.3439125
507588,DEFINITIVO LIGURIA MAGGIO 2025,Via del Lagaccio   16134 Genova ( GE ),Cogeas srl,2342000,44.4214779,8.917835
507710,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Ca' Bianca  41057 Spilamberto ( MO ),Costruire Bio,250000,44.5180285,11.0027173
507738,DEFINITIVO PIEMONTE MAGGIO ,Via Giuseppe Zanoia 22  28100 Novara ( NO ),FIDES srl,800000,45.4384472,8.6120285
507791,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Corridoni 9  25128 Brescia ( BS ),CME Consorzio Imprenditori Edili s.coop.,1254000,45.5589331,10.2119179
507824,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Giuseppe Randazzo  37045 Legnago ( VR ),Osanni srl,600000,45.1874906,11.2802033
507834,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Arco di Giano  35129 Padova ( PD ),Industrie Edili SpA,80000000,45.4226426,11.9159623
508056,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Carlo Bazzi 51  20141 Milano ( MI ),Noldem SpA,4500000,45.4405661,9.1879977
508057,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Bellini 8  20122 Milano ( MI ),Pegaso srl,3000000,45.4655895,9.203814399999999
508058,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Capecelatro 6  20148 Milano ( MI ),RT Costruzioni srl,3000000,45.4682494,9.1339841
508090,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Colombo  21040 Sumirago ( VA ),SAAG srl; assegnato,1500000,45.7550759,8.7900327
508093,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Valverde  21100 Varese ( VA ),Civelli Costruzioni srl,450000,45.8359144,8.8060673
508316,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Via Carlo Tonelli  38056 Levico Terme ( TN ),Spazio Positivo,200000,46.0081552,11.3064066
508330,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Monte Sabini 11  20141 Milano ( MI ),Edil BB srl,3500000,45.4295024,9.2014141
508388,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Malipiero 12  20138 Milano ( MI ),Cogeb srl,8000000,45.4535883,9.243819499999999
508533,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Regia  22020 Blevio ( CO ),Como Iniziative Immobiliari srl; assegnato,14125000,45.83595469999999,9.1010484
508557,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Molinetto  20063 Cernusco sul Naviglio ( MI ),Edilvit srl,10000000,45.5170203,9.3157787
508567,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Varesina 76  20156 Milano ( MI ),Cogeb srl,6000000,45.4982413,9.1449915
508583,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Loc. San Quirico  25080 Muscoline ( BS ),D'aniello Scavi e Costruzioni,2500000,45.572836,10.4829569
508641,DEFINITIVO PIEMONTE MAGGIO ,Loc. Riva Valdobbia  13021 Alagna Valsesia ( VC ),Bertini Costruzioni srl,18000000,45.8328014,7.954300900000001
508672,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Empedocle 10  20128 Milano ( MI ),Coccia Costruzioni srl,8000000,45.5191896,9.2276712
508705,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Dante  36016 Thiene ( VI ),Sina Impianti srl; assegnato,611000,45.7019487,11.4782361
508986,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via San Francesco 35  46019 Viadana ( MN ),MantovAgricoltura srl; aggiudicato alla società segnalata a; assegnato,808000,44.9298076,10.5270113
509063,DEFINITIVO VENETO FINO A MAGGIO 2025,"via G.Scardona, snc  45100 Rovigo ( RO )",Anna sas di Fonsato Impianti,960000,45.0777182,11.7772164
509133,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Tartarini  40057 Granarolo dell'Emilia ( BO ),Karintia srl,1200000,44.558558,11.4446689
509157,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Acerbi 34  20161 Milano ( MI ),Redal Costruzioni srl + Redal Costruzioni srl; assegnato,2500000,45.5286054,9.174547200000001
509175,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Fiuggi 38  20159 Milano ( MI ),Borio Mangiarotti SpA; assegnato,8000000,45.5028179,9.1914208
509232,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Dalmazia 85  42124 Reggio nell'Emilia ( RE ),R.Z. srl; assegnato,262000,44.6989262,10.6177845
509281,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Manzoni   35020 Albignasego ( PD ),Aquarius Immobiliare srl,1200000,45.3496869,11.847716
509372,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Armando Diaz 62  35031 Abano Terme ( PD ),Frizzarin Carlo srl,1500000,45.362302,11.7939847
509409,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Trasimeno 86  20128 Milano ( MI ),Soledil srl,4000000,45.51778580000001,9.250000499999999
509484,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via delle Risaie  20079 Basiglio ( MI ),Gruppo Koni srl,13000000,45.3516924,9.1671433
509578,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Arriga Alta  25017 Lonato del Garda ( BS ),Capogruppo ATI; LTL Labortatorio Tecnologico Lombardo srl; Pavoni SpA,6100000,45.4558312,10.4979969
509585,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Paul Harris 11  26041 Casalmaggiore ( CR ),Impresa Edile Luzzara Romano e Figlio snc,600000,44.9891216,10.4203881
509589,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Gosa 74  25085 Gavardo ( BS ),ABP Nocivelli SpA; Capogruppo ATI; LTL Labortatorio Tecnologico Lombardo srl,8031000,45.5881525,10.4385306
509614,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Malta 42  25124 Brescia ( BS ),Mapen srl,10000000,45.5137608,10.2076647
509708,DEFINITIVO PIEMONTE MAGGIO ,C.so Grosseto 115  10147 Torino ( TO ),Consorzio Stabile Artemide,13103000,45.1040943,7.680598499999999
509710,DEFINITIVO PIEMONTE MAGGIO ,Via Brigata Cagliari  10064 Pinerolo ( TO ),Giugliano Costruzioni Metalliche srl; Mattioda Pierino & Figli SpA; Palingeo srl; SOGECO srl,7066000,44.883303,7.3198162
509720,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Ettore Ponti 47  20132 Milano ( MI ),Blu Edile srl,5000000,45.4415025,9.1530503
509737,DEFINITIVO PIEMONTE MAGGIO ,Via Spielberg 58  12037 Saluzzo ( CN ),Consorzio Nazionale Coop.Produzione Lavoro Ciro; assegnato,1482000,44.6428444,7.494488100000001
509752,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Turbada 12  23900 Lecco ( LC ),CRS Impianti e Costruzioni SpA; Capogruppo ATI; Legnotech SpA,5618000,45.8473676,9.4097622
509772,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Maffei 53  23100 Sondrio ( SO ),CFC Srl; Consorzio Artek,2423000,46.1635521,9.861752
509773,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Maffei 43  23100 Sondrio ( SO ),CFC Srl; Consorzio Artek,2704000,46.1644383,9.861815
509775,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Maffei 80   23100 Sondrio ( SO ),CFC Srl; Consorzio Artek,2859000,46.1644509,9.8607807
509913,DEFINITIVO VENETO FINO A MAGGIO 2025,Via leoncavallo 18  45026 Lendinara ( RO ),CDC Immobiliare srl,250000,45.0833234,11.5877639
510093,DEFINITIVO VENETO FINO A MAGGIO 2025,Via De Gasperi  35030 Rubano ( PD ),Tiemme Costruzioni Edili SpA,3000000,45.4307244,11.7941166
510320,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Fr.Beverate  23883 Brivio ( LC ),Valsecchi Costruzioni srl; assegnato,3000000,45.7380285,9.428803
510405,DEFINITIVO PIEMONTE MAGGIO ,Fr. Bauducchi  10024 Moncalieri ( TO ),Casetta Costruzioni srl; assegnato,1800000,44.9646242,7.71238
510413,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Diaz  20834 Nova Milanese ( MB ),DM Costruzioni Generali srl,6000000,45.5965608,9.1993484
510473,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Brasile  20096 Pioltello ( MI ),Vinci srl,4000000,45.4896472,9.3273851
510501,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Goldoni  25082 Botticino ( BS ),Filva Costruzioni srl,1200000,45.5228692,10.2911876
510563,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Trieste  24035 Curno ( BG ),GMG Centro Edile srl,9000000,45.6946955,9.622546
510689,DEFINITIVO EMILIA ROMAGNA MAGGIO,Navile  40122 Bologna ( BO ),G&G srl,9000000,44.499511,11.3385999
510751,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Ca' Rossa  47121 Forlì ( FC ),Valbonetti Costruzioni srl,750000,44.2012531,12.0402867
510759,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,P.za Roma  46045 Marmirolo ( MN ),Edilgamma Costruzioni Generali srl; assegnato,1272000,45.2206047,10.7566988
510813,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,V.le Fratelli Casiraghi 508  20099 Sesto San Giovanni ( MI ),SMV Costruzioni srl,9200000,45.5482386,9.2369992
510814,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Colombarina 2/b  40024 Castel San Pietro Terme ( BO ),Morelli 19 srl; assegnato,600000,44.4026038,11.5865719
510854,DEFINITIVO EMILIA ROMAGNA MAGGIO,Loc. Uccellino  44124 Ferrara ( FE ),Arco srl; assegnato; integrato; integrato aggiudicato all'impresa segnalata che ha indicato i,1539000,44.7915593,11.5716494
510855,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Verga 62  44124 Ferrara ( FE ),Rico Costruzioni srl; integrato; integrato aggiudicato all'impresa segnalata che ha indicato i,1287000,44.8222858,11.5990795
510891,DEFINITIVO LIGURIA MAGGIO 2025,via Corso  19033 Castelnuovo Magra ( SP ),Edilpie srl,800000,44.0759596,10.0172029
511245,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Galileo Ferraris  20021 Bollate ( MI ),Green Coop Società Cooperativa Edilizia,5800000,45.5402926,9.0945549
511329,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Parravicini 1/3  20125 Milano ( MI ),Broglio 21 srl,3500000,45.4928657,9.2093603
511343,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Salvator Allende  20060 Masate ( MI ),Replas Costruzioni srl,2400000,45.5609499,9.4570623
511389,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Risorgimento  35020 Albignasego ( PD ),New Costruzioni srl,1000000,45.3369134,11.9034182
511443,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Cecina 68-70  25088 Toscolano-Maderno ( BS ),Tecnorest srl,367000,45.64901500000001,10.618094
511476,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Gosa traversa via Toresella 1  25085 Gavardo ( BS ),Gemmo SpA,627000,45.5890049,10.4401156
511562,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Unità d'Italia 245  37132 Verona ( VR ),Fedrigoli Costruzioni SpA,953000,45.4323405,11.0500897
511606,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Adamello  20871 Vimercate ( MB ),Replas Costruzioni srl; assegnato,800000,45.5955621,9.372522
511610,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Loc. Canova di Gardolo  38121 Trento ( TN ),Cermis srl; Trento Due srl,16000000,46.1139966,11.1764799
511807,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Vandelli  41053 Maranello ( MO ),Costruzioni Sileo snc,1800000,44.5167709,10.882619
511938,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Capecelatro  20148 Milano ( MI ),ImpreDo SpA,15000000,45.4710791,9.1301291
511946,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Europa  36023 Longare ( VI ),Namira SGRpA,13000000,45.4694554,11.6096227
511968,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Soffredini 75  20126 Milano ( MI ),Luxury Restauri e Ristrutturazioni srl; Progress SpA,3000000,45.5201174,9.225367
511979,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Loc. Arcino  23020 Montagna in Valtellina ( SO ),CM Valtellina srl,200000,46.1785779,9.8990315
511996,DEFINITIVO LIGURIA MAGGIO 2025,via San Lazzaro  17051 Andora ( SV ),Immobiliare Quattro Edile srl,1000000,43.958195,8.1456381
512007,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via San Francesco  23874 Montevecchia ( LC ),Costruzioni Riva srl,3000000,45.6953418,9.3750842
512015,DEFINITIVO EMILIA ROMAGNA MAGGIO,via Col di Lana  44042 Cento ( FE ),Tassi Group Holding srl,500000,44.7608024,11.2872967
512017,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Cornacchia  48018 Faenza ( RA ),Immobiliare Due Fonti srl,300000,44.2534501,11.8722669
512205,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Cadore  20900 Monza ( MB ),Engeco srl,15000000,45.603192,9.2565234
512231,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Goffredo Mameli  37051 Bovolone ( VR ),Gruppo Outset,1500000,45.2556816,11.1285243
512261,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Pascoli  37026 Pescantina ( VR ),Carli Costruzioni srl,2700000,45.4846429,10.8771656
512283,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via dei Santi  25014 Castenedolo ( BS ),Global Service srl; assegnato,750000,45.4872657,10.2631112
512319,DEFINITIVO PIEMONTE MAGGIO ,Via Nobili De Toma  28017 San Maurizio d'Opaglio ( NO ),Simonotti Franco Costruzioni srl,1500000,45.7806172,8.389165
512333,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Bindellera  20861 Brugherio ( MB ),GE Homes,8000000,45.5589411,9.2996378
512387,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Isonzo 3  20095 Cusano Milanino ( MI ),Valefra srl,5000000,45.55022839999999,9.1750788
512429,DEFINITIVO VENETO FINO A MAGGIO 2025,V.le dei Patrioti 69  36012 Asiago ( VI ),COSPA srl; aggiudicato all'impresa segnalata che ha offerto il ribasso; assegnato,1287000,45.8778248,11.5126608
512643,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Montenevoso 2  20131 Milano ( MI ),Costruendo Milano srl,4000000,45.4864332,9.234951299999999
512649,DEFINITIVO EMILIA ROMAGNA MAGGIO,Loc. Milano Marittima  48015 Cervia ( RA ),Gruppo Ritmo srl,800000,44.2680664,12.3553337
512803,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Aldini 72  20157 Milano ( MI ),Cipiemme srl,1376000,45.5118332,9.131663699999999
513023,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Durando  20158 Milano ( MI ),Carron SpA,20000000,45.5052804,9.1637002
513031,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Prati    29011 Borgonovo Val Tidone ( PC ),Edilvaltidone srl,150000,45.0182209,9.4411068
513066,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Leonardo da Vinci 7  24047 Treviglio ( BG ),Impresa Costruzioni Geom Ghidelli,800000,45.5233832,9.5899291
513123,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Monti  22036 Erba ( CO ),Como Contract srl,5000000,45.8176734,9.2178014
513153,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Garibaldi 13/15  24122 Bergamo ( BG ),Cividini Ing&Co srl,1744000,45.6957305,9.6624313
513185,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Statuto 31  20833 Giussano ( MB ),Edil Brianza srl,200000,45.6750034,9.2074456
513216,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Alessandro Manzoni  27016 Lardirago ( PV ),Mido Costruzioni srl; assegnato,1400000,45.2374945,9.2355029
513250,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Bellini 5  20064 Gorgonzola ( MI ),Capogruppo ATI; Meridionale Impianti SpA,5388000,45.5345121,9.412934
513376,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Cerro Maggiore  20027 Rescaldina ( MI ),Carmar srl,1500000,45.6099608,8.9535209
513400,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Alfonso Lamarmora 10  20122 Milano ( MI ),GKSD Edile SpA; Reald srl,8000000,45.4563553,9.197919599999999
513404,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Don Silvio Marzorati 22  21047 Saronno ( VA ),Boaglio Costruzioni srl,8000000,45.6296139,9.043077499999999
513408,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Enrico Fermi  27020 Travacò Siccomario ( PV ),Holzhaus Bioedilizia srl,290000,45.1583005,9.132455
513466,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Caduti di Nassiriya  24040 Bonate Sopra ( BG ),Edilgaeni srl; assegnato,2400000,45.6847812,9.5642492
513502,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Belvedere  21035 Cunardo ( VA ),Impresa Edile Negri srl,600000,45.9381006,8.7966434
513617,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,via Castello  24050 Cavernago ( BG ),GLG c/o Meridiana srl; assegnato,1000000,45.5939833,9.7532938
513728,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,V.le Cimitero 2  20012 Cuggiono ( MI ),Impresa Edile Cimiteriale Faccendini Natalia srl,1065000,45.5063352,8.811515499999999
513833,DEFINITIVO LIGURIA MAGGIO 2025,Via Genova 601  19134 La Spezia ( SP ),INGINSINT  Ingegneria Insediativa Integrata SpA,2000000,44.1249406,9.7880966
513908,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Innocenta  25015 Desenzano del Garda ( BS ),Femm srl,7000000,45.4516439,10.5679336
513913,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Marangoni  20813 Bovisio-Masciago ( MB ),Artedil srl,2560000,45.6107797,9.1427863
513949,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via S.Marina 35  40010 Bentivoglio ( BO ),Paolucci Costruzioni srl,1415000,44.6031573,11.4179637
513974,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Resegone  20025 Legnano ( MI ),IDC Costruzioni srl,2000000,45.604729,8.9212852
513987,DEFINITIVO EMILIA ROMAGNA MAGGIO,via Girondola  42025 Cavriago ( RE ),Donato Costruzioni srl,150000,44.6903205,10.5221538
514026,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,"Via Sgrazzutti, 1  25036 Palazzolo sull'Oglio ( BS )",Cobar SpA - Costruzioni Barozzi; aggiudicato a seguito di; assegnato,3451000,45.5996136,9.8860701
514035,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,P.za Donatori di Sangue  25024 Leno ( BS ),ABP Nocivelli SpA; Capogruppo ATI; LTL Labortatorio Tecnologico Lombardo srl + Pavoni SpA,17436000,45.3655235,10.2177257
514067,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Napoleona 60  22100 Como ( CO ),Multi Manutenzione srl,2109000,45.79100930000001,9.089558799999999
514069,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Domea 4  22063 Cantù ( CO ),Tecno Futura srl,414000,45.7385537,9.1403757
514086,DEFINITIVO PIEMONTE MAGGIO ,Via Verrua  10040 Osasio ( TO ),Costruttori Qualificati srl,992000,44.8703767,7.607706
514185,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Loc.Montecroce  25015 Desenzano del Garda ( BS ),Capogruppo ATI; Dussmann Service Italia,2309000,45.46982389999999,10.536538
514209,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Schenavoglia  20083 Gaggiano ( MI ),Attività Edilizie Bergamasche srl,5000000,45.4085413,9.0537457
514322,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Via delle Piazzole 27  38123 Trento ( TN ),Postal Ivano srl,3840000,46.0151175,11.10421
514328,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Solferino 16  20900 Monza ( MB ),Capogruppo ATI; La Nuova Napoli scarl; Real Italy Cons.Stabile scarl; assegnato; integrato,6618000,45.5775973,9.266305599999999
514331,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Via Torquato Taramelli 9  38122 Trento ( TN ),Debiasi Costruzioni srl,4800000,46.0617665,11.1176326
514335,DEFINITIVO PIEMONTE MAGGIO ,Via Roma  12010 Cervasca ( CN ),Effettotetto snc,1500000,44.3824118,7.468498
514360,DEFINITIVO PIEMONTE MAGGIO ,Via Vecchia di Borgo San Dalmazzo  12100 Cuneo ( CN ),ICEG snc di Gallo Giuseppe & Figli,1500000,44.3726676,7.5273589
514367,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via General Cantore  46029 Suzzara ( MN ),Bottoli Costruzioni srl,6970000,44.9884001,10.7534689
514418,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Arona 4  47838 Riccione ( RN ),CEAR Consorzio Edili Artigiani Ravenna Soc.; Cavallaro Costruzioni; Impiantistica Di Sabba Lazzaro & C Srl,367000,44.0185403,12.6282058
